step,tokens_seen,epoch_frac,loss,perplexity,z_loss,lr_muon,lr_adamw,grad_norm_muon,grad_norm_adamw,mamba_grad_norm,attn_grad_norm,ffn_grad_norm,tokens_per_sec,gpu_mem_mb,peak_gpu_mem_mb,elapsed_s
2550,657701100,0.06837,3.42458,30.71,0.0,0.019869863836818033,0.00029804795755227045,0.15419240295886993,0.10281787067651749,0.13001746297064717,0.0733540204607302,0.03936578344424006,22479.3,1750.8,7924.0,29643.6
2560,660280320,0.06864,3.46122,31.856,0.0,0.019868556509018663,0.0002980283476352799,0.15155817568302155,0.1040819063782692,0.13638646457326042,0.05276844903536232,0.04060247812090112,22481.0,1750.8,7924.0,29758.2
2570,662859540,0.06891,3.39737,29.886,0.0,0.019867242695692164,0.00029800864043538246,0.14818039536476135,0.10856335610151291,0.12893937663569116,0.062230663700984984,0.039066533704871474,22483.1,1750.8,7924.0,29873.0
2580,665438760,0.06918,3.35371,28.609,0.0,0.019865922397799326,0.00029798883596698987,0.155589759349823,0.1109871193766594,0.13974054415797163,0.058180332556571485,0.036708515326147606,22480.9,1750.8,7924.0,29987.6
2590,668017980,0.06944,3.34063,28.237,0.0,0.019864595616305675,0.0002979689342445851,0.16814450919628143,0.1016855388879776,0.1387987541427186,0.08541954331025577,0.04217432847952436,22479.6,1750.8,7924.0,30102.2
2600,670597200,0.06971,3.3296,27.927,0.0,0.01986326235218148,0.0002979489352827222,0.14466609060764313,0.10274798423051834,0.1292279917280771,0.05493303727859629,0.03565811678495081,22478.8,1750.8,7924.0,30216.9
2610,673176420,0.06998,3.29416,26.955,0.0,0.01986192260640175,0.0002979288390960262,0.14786909520626068,0.10229212790727615,0.11586211520278,0.08243175246345585,0.041093065607697425,22477.9,1750.8,7924.0,30331.5
2620,675755640,0.07025,3.39462,29.803,0.0,0.019860576379946232,0.00029790864569919344,0.18741045892238617,0.12285082042217255,0.17111829950067625,0.06191690720234656,0.04576831067982963,22480.0,1750.8,7924.0,30446.2
2630,678334860,0.07052,3.31828,27.613,0.0,0.019859223673799414,0.0002978883551069912,0.16687068343162537,0.09701467305421829,0.14599529565946504,0.06950357555657491,0.042262618295882355,22481.6,1750.8,7924.0,30574.6
2640,680914080,0.07079,3.40257,30.041,0.0,0.019857864488950522,0.0002978679673342578,0.16224171221256256,0.11448579281568527,0.13930505006200503,0.07208904136351128,0.04254110139394445,22476.7,1750.8,7924.0,30689.4
2650,683493300,0.07105,3.37871,29.333,0.0,0.01985649882639352,0.0002978474823959028,0.16981273889541626,0.10270068049430847,0.15194917306474204,0.06460460682099889,0.04088603830417558,22476.7,1750.8,7924.0,30804.1
2660,686072520,0.07132,3.36925,29.057,0.0,0.019855126687127113,0.00029782690030690667,0.14365550875663757,0.10036394745111465,0.12458238846127348,0.06066778340056941,0.038769711592572954,22479.8,1750.8,7924.0,30918.7
2670,688651740,0.07159,3.26033,26.058,0.0,0.01985374807215474,0.0002978062210823211,0.14879144728183746,0.10337419807910919,0.12871752881922993,0.06330912110348384,0.040160542242076346,22477.2,1750.8,7924.0,31033.4
2680,691230960,0.07186,3.34899,28.474,0.0,0.019852362982484568,0.0002977854447372685,0.16353373229503632,0.09892688691616058,0.14605360974550394,0.06343695613491507,0.038056779488140145,22477.5,1750.8,7924.0,31148.0
2690,693810180,0.07213,3.48598,32.655,0.0,0.019850971419129514,0.00029776457128694267,0.1552349030971527,0.10403525084257126,0.13560858102289897,0.064885396633323,0.0394602522513023,22473.0,1750.8,7924.0,31262.7
2700,696389400,0.07239,3.39011,29.669,0.0,0.019849573383107215,0.00029774360074660817,0.14161348342895508,0.10111450403928757,0.12441672819592207,0.057525561390205156,0.03617174221674696,22477.4,1750.8,7924.0,31377.3
2710,698968620,0.07266,3.36812,29.024,0.0,0.019848168875440046,0.00029772253313160065,0.1533898562192917,0.11108250916004181,0.1372454743749426,0.05733618509475116,0.038196127704850806,22472.1,1750.8,7924.0,31492.1
2720,701547840,0.07293,3.37807,29.314,0.0,0.019846757897155117,0.0002977013684573267,0.1489928960800171,0.10564229637384415,0.13250431051095998,0.05715205591943153,0.03823720333865247,22476.6,1750.8,7924.0,31606.8
2730,704127060,0.0732,3.28249,26.642,0.0,0.019845340449284272,0.00029768010673926406,0.18912184238433838,0.09994123131036758,0.15936875825739427,0.09200970791867702,0.04478487902573044,22480.7,1750.8,7924.0,31721.4
2740,706706280,0.07347,3.29809,27.061,0.0,0.01984391653286408,0.00029765874799296115,0.14888054132461548,0.0978936105966568,0.12828033948871678,0.06598108341168088,0.03791371226455169,22474.9,1750.8,7924.0,31836.1
2750,709285500,0.07373,3.33055,27.954,0.0,0.019842486148935842,0.0002976372922340376,0.12686042487621307,0.10666526108980179,0.10859030822012254,0.05493187916878971,0.03624977355550474,22475.0,1750.8,7924.0,31950.7
2760,711864720,0.074,3.30842,27.342,0.0,0.019841049298545594,0.0002976157394781839,0.13464075326919556,0.1057191863656044,0.10549813704819495,0.074019825819569,0.03950965313565266,22476.3,1750.8,7924.0,32079.2
2770,714443940,0.07427,3.36612,28.966,0.0,0.019839605982744098,0.0002975940897411614,0.14555658400058746,0.10308243334293365,0.13014220249617317,0.054412832153010605,0.036523497298081825,22180.8,1750.8,7924.0,32194.0
2780,717023160,0.07454,3.47414,32.27,0.0,0.019838156202586835,0.00029757234303880246,0.14781251549720764,0.10683664679527283,0.13080791052707946,0.05605288570352077,0.04086580194911199,22465.6,1750.8,7924.0,32308.7
2790,719602380,0.07481,3.43591,31.06,0.0,0.019836699959134032,0.0002975504993870104,0.15317335724830627,0.11747266352176666,0.13391579425367495,0.0627436801028689,0.04068508228155409,22467.2,1750.8,7924.0,32423.4
2800,722181600,0.07508,3.33669,28.126,0.0,0.01983523725345062,0.0002975285588017593,0.14782142639160156,0.1081518903374672,0.13346423733065477,0.051929633357882816,0.03762312937441803,22465.4,1750.8,7924.0,32538.1
2810,724760820,0.07534,3.39651,29.86,0.0,0.019833768086606276,0.0002975065212990941,0.13895460963249207,0.10047967731952667,0.10973439937508038,0.07476790491588156,0.04150245470360078,22464.8,1750.8,7924.0,32652.8
2820,727340040,0.07561,3.29913,27.089,0.0,0.019832292459675393,0.00029748438689513083,0.13526272773742676,0.11219807714223862,0.11245402933553192,0.06333962809041359,0.04097600379296417,22469.6,1750.8,7924.0,32767.5
2830,729919260,0.07588,3.30065,27.13,0.0,0.01983081037373709,0.0002974621556060563,0.150505930185318,0.10917897522449493,0.13233447601499784,0.060386417096852066,0.03937795270061078,22471.0,1750.8,7924.0,32882.2
2840,732498480,0.07615,3.36703,28.992,0.0,0.0198293218298752,0.00029743982744812796,0.15055736899375916,0.10830795019865036,0.12651781009903137,0.07183459052874602,0.03977279787095062,22477.0,1750.8,7924.0,32997.0
2850,735077700,0.07642,3.36579,28.956,0.0,0.0198278268291783,0.0002974174024376744,0.13931217789649963,0.11119039356708527,0.1218868600218943,0.05594209680867362,0.03832529407024573,22479.3,1750.8,7924.0,33111.6
2860,737656920,0.07668,3.27186,26.36,0.0,0.01982632537273966,0.00029739488059109487,0.1434946060180664,0.10610086470842361,0.12453398671242319,0.06079807437006955,0.03795830590697729,22477.6,1750.8,7924.0,33226.3
2870,740236140,0.07695,3.4572,31.728,0.0,0.0198248174616573,0.00029737226192485947,0.13828136026859283,0.10902629047632217,0.11573878716218075,0.06506649086365308,0.039417102123570864,22479.0,1750.8,7924.0,33340.9
2880,742815360,0.07722,3.33233,28.004,0.0,0.019823303097033944,0.00029734954645550913,0.1579626351594925,0.10412456095218658,0.14576935578697287,0.050689075194398074,0.03443132972524516,22483.5,1750.8,7924.0,33469.4
2890,745394580,0.07749,3.22161,25.068,0.0,0.019821782279977038,0.0002973267341996555,0.19972218573093414,0.10184828191995621,0.1749314917143846,0.08574990527785814,0.04490983256937242,22480.6,1750.8,7924.0,33584.0
2900,747973800,0.07776,3.24135,25.568,0.0,0.019820255011598748,0.0002973038251739812,0.13277369737625122,0.09796861559152603,0.11338562733711986,0.059459973557350554,0.03579916382515869,22482.5,1750.8,7924.0,33698.6
2910,750553020,0.07802,3.15999,23.57,0.0,0.019818721293015953,0.00029728081939523924,0.13506980240345,0.10637759417295456,0.11940118686115506,0.05213034172162196,0.036230857444428576,22479.6,1750.8,7924.0,33813.4
2920,753132240,0.07829,3.23449,25.393,0.0,0.019817181125350254,0.00029725771688025377,0.1383461058139801,0.10068216174840927,0.11632936376906053,0.06415783897010278,0.03919792734766238,22477.3,1750.8,7924.0,33928.0
2930,755711460,0.07856,3.32253,27.731,0.0,0.01981563450972797,0.0002972345176459195,0.1800738275051117,0.10905840992927551,0.16045064101401926,0.07086563952066187,0.04201233240038803,22477.0,1750.8,7924.0,34042.7
2940,758290680,0.07883,3.24813,25.742,0.0,0.019814081447280134,0.00029721122170920197,0.16711561381816864,0.11789250373840332,0.14792941767430465,0.06331227909264205,0.046104787570565825,22478.6,1750.8,7924.0,34157.3
2950,760869900,0.0791,3.30999,27.385,0.0,0.01981252193914249,0.0002971878290871373,0.1439337432384491,0.10052229464054108,0.12703606360315717,0.056988269426538736,0.037309267665119855,22482.6,1750.8,7924.0,34271.9
2960,763449120,0.07937,3.25018,25.795,0.0,0.019810955986455495,0.0002971643397968324,0.1346845030784607,0.10692435503005981,0.11921450731266786,0.05155303476376987,0.03652028355123333,22488.8,1750.8,7924.0,34386.6
2970,766028340,0.07963,3.35014,28.507,0.0,0.01980938359036433,0.0002971407538554649,0.1572246104478836,0.11074349284172058,0.1424430271401194,0.05373147041490508,0.04007521684313544,22486.2,1750.8,7924.0,34501.2
2980,768607560,0.0799,3.34962,28.492,0.0,0.01980780475201887,0.000297117071280283,0.13529068231582642,0.10154065489768982,0.120855559679684,0.049862181786307205,0.035372569539988324,22475.6,1750.8,7924.0,34616.0
2990,771186780,0.08017,3.2267,25.196,0.0,0.019806219472573713,0.00029709329208860565,0.14878468215465546,0.10118208080530167,0.12765034885178245,0.06543685227443255,0.040453092398222486,22475.9,1750.8,7924.0,34730.6
3000,773766000,0.08044,3.28205,26.63,0.0,0.01980462775318817,0.00029706941629782256,0.14013461768627167,0.11167498677968979,0.12358159210056464,0.05570079675996163,0.03628531882578788,22470.5,1750.8,7924.0,34845.3
3010,776345220,0.08071,3.39037,29.677,0.0,0.019803029595026254,0.0002970454439253938,0.14158359169960022,0.10106071084737778,0.11655254919302667,0.07049644175114464,0.0392414862112529,22472.7,1750.8,7924.0,34973.8
3020,778924440,0.08097,3.36193,28.845,0.0,0.019801424999256686,0.00029702137498885026,0.13197088241577148,0.11183236539363861,0.11039377282998548,0.061055297577904316,0.03930111908508599,22475.4,1750.8,7924.0,35088.5
3030,781503660,0.08124,3.29958,27.101,0.0,0.019799813967052906,0.0002969972095057936,0.15621745586395264,0.10140437632799149,0.1317119954990156,0.07503176652538043,0.03891404608838214,22474.5,1750.8,7924.0,35203.1
3040,784082880,0.08151,3.36416,28.909,0.0,0.019798196499593045,0.00029697294749389563,0.14070366322994232,0.0962323322892189,0.12022553461488145,0.06227456568194212,0.039083066011658445,22191.2,1750.8,7924.0,35317.9
3050,786662100,0.08178,3.40778,30.198,0.0,0.019796572598059954,0.0002969485889708993,0.1349719613790512,0.10257232934236526,0.11777836452430349,0.05537358947285132,0.03659745339328824,22477.8,1750.8,7924.0,35432.6
3060,789241320,0.08205,3.29774,27.051,0.0,0.01979494226364118,0.0002969241339546177,0.1333300620317459,0.1021224856376648,0.11566605217987937,0.056052459265357665,0.03644106915640153,22482.2,1750.8,7924.0,35547.2
3070,791820540,0.08231,3.33802,28.163,0.0,0.01979330549752898,0.00029689958246293465,0.14904862642288208,0.09616903960704803,0.13486226092289488,0.05268911535274895,0.03622142518626145,22479.1,1750.8,7924.0,35661.8
3080,794399760,0.08258,3.39813,29.908,0.0,0.019791662300920308,0.0002968749345138046,0.1462460607290268,0.105751171708107,0.12380169710153727,0.06681285480267919,0.04060624698903217,22481.0,1750.8,7924.0,35776.5
3090,796978980,0.08285,3.27935,26.559,0.0,0.01979001267501683,0.00029685019012525243,0.16119259595870972,0.10075220465660095,0.14426652316785332,0.0606679420013565,0.03931435387425888,22480.2,1750.8,7924.0,35891.1
3100,799558200,0.08312,3.42084,30.595,0.0,0.019788356621024905,0.0002968253493153736,0.1317833662033081,0.11089938133955002,0.11537682187866272,0.05227958803629966,0.036942685339507106,22475.4,1750.8,7924.0,36005.7
3110,802137420,0.08339,3.27281,26.385,0.0,0.0197866941401556,0.000296800412102334,0.13732366263866425,0.10048956423997879,0.1213473918968471,0.05392565206380563,0.03625628116481065,22478.7,1750.8,7924.0,36120.5
3120,804716640,0.08366,3.43775,31.117,0.0,0.019785025233624673,0.00029677537850437004,0.14680296182632446,0.10883831232786179,0.12388272756303442,0.06768968597115646,0.04108864960119519,22484.5,1750.8,7924.0,36235.2
3130,807295860,0.08392,3.39795,29.903,0.0,0.01978334990265259,0.0002967502485397888,0.3602091073989868,0.33882227540016174,0.3527223738422065,0.059030118223130014,0.04443962313264438,22482.4,1750.8,7924.0,36363.6
3140,809875080,0.08419,3.23296,25.355,0.0,0.01978166814846451,0.0002967250222269676,0.13617371022701263,0.09764911979436874,0.11463430769565001,0.06263042954155956,0.0391566989076779,22483.5,1750.8,7924.0,36478.2
3150,812454300,0.08446,3.19673,24.453,0.0,0.019779979972290286,0.0002966996995843543,0.1403154581785202,0.11282197386026382,0.12255547748513244,0.0565805638420521,0.039001589742797826,22482.0,1750.8,7924.0,36592.9
3160,815033520,0.08473,3.3444,28.344,0.0,0.019778285375364486,0.00029667428063046724,0.15007184445858002,0.10943203419446945,0.1298523939892241,0.06405601495778374,0.04059148353687918,22478.9,1750.8,7924.0,36707.5
3170,817612740,0.085,3.35375,28.61,0.0,0.019776584358926343,0.00029664876538389515,0.130116268992424,0.11405399441719055,0.10822868844626139,0.05973066114372494,0.041129688165855015,22484.2,1750.8,7924.0,36822.1
3180,820191960,0.08526,3.30543,27.26,0.0,0.019774876924219812,0.00029662315386329714,0.14491161704063416,0.10367561876773834,0.12510943892446122,0.06224065042069398,0.0393611158301752,22467.2,1750.8,7924.0,36937.0
3190,822771180,0.08553,3.3098,27.38,0.0,0.01977316307249353,0.00029659744608740286,0.15615792572498322,0.09686124324798584,0.13693945905368868,0.06443247239689448,0.0393429250557862,22469.2,1750.8,7924.0,37051.7
3200,825350400,0.0858,3.22648,25.191,0.0,0.019771442805000816,0.0002965716420750122,0.13544140756130219,0.09684038162231445,0.11284311416968588,0.06478227355927138,0.03814816909344305,22468.2,1750.8,7924.0,37166.4
3210,827929620,0.08607,3.17601,23.951,0.0,0.019769716122999707,0.0002965457418449956,0.179358571767807,0.11693750321865082,0.1565592653573459,0.07571577068727593,0.045010163180728716,22469.8,1750.8,7924.0,37281.0
3220,830508840,0.08634,3.36384,28.9,0.0,0.01976798302775291,0.00029651974541629366,0.13399836421012878,0.10084204375743866,0.10892066364461093,0.06663428074327614,0.041123957956377966,22467.0,1750.8,7924.0,37395.7
3230,833088060,0.0866,3.41162,30.314,0.0,0.01976624352052783,0.0002964936528079174,0.15437555313110352,0.10442238301038742,0.13861575107651086,0.05597283067373041,0.039672601600464735,22468.7,1750.8,7924.0,37510.4
3240,835667280,0.08687,3.31905,27.634,0.0,0.01976449760259655,0.00029646746403894824,0.1420823037624359,0.10421790182590485,0.12459686263919867,0.05779168983414603,0.037220469560474,22471.0,1750.8,7924.0,37625.1
3250,838246500,0.08714,3.28924,26.822,0.0,0.019762745275235864,0.00029644117912853795,0.13557875156402588,0.1056959331035614,0.11355145179134869,0.06333704341129703,0.03957480153218861,22465.1,1750.8,7924.0,37740.0
3260,840825720,0.08741,3.40162,30.013,0.0,0.019760986539727233,0.0002964147980959085,0.15658238530158997,0.10486853122711182,0.13992180076251043,0.05811774992402565,0.04043860400397452,22475.3,1750.8,7924.0,37868.4
3270,843404940,0.08768,3.27799,26.522,0.0,0.01975922139735681,0.0002963883209603522,0.14326362311840057,0.10056421160697937,0.1260464911917628,0.056463000889383115,0.039175105887675525,22478.6,1750.8,7924.0,37983.1
3280,845984160,0.08795,3.30835,27.34,0.0,0.019757449849415434,0.0002963617477412315,0.14373449981212616,0.10835086554288864,0.12566558462122282,0.05801013103542387,0.039295033793264704,22475.7,1750.8,7924.0,38097.7
3290,848563380,0.08821,3.24651,25.7,0.0,0.019755671897198634,0.0002963350784579795,0.13834142684936523,0.11270640045404434,0.120874416862655,0.0529124870615731,0.0422461843380566,22475.4,1750.8,7924.0,38212.4
3300,851142600,0.08848,3.28724,26.769,0.0,0.019753887542006604,0.00029630831313009906,0.15951566398143768,0.11156502366065979,0.1397599341975989,0.0657328521168893,0.04070761567662574,22472.7,1750.8,7924.0,38327.0
3310,853721820,0.08875,3.17655,23.964,0.0,0.019752096785144245,0.00029628145177716366,0.1674319952726364,0.10033388435840607,0.15423781803104308,0.05386668757854126,0.03782375842133979,22187.4,1750.8,7924.0,38441.8
3320,856301040,0.08902,3.35044,28.515,0.0,0.019750299627921127,0.00029625449441881684,0.12696868181228638,0.1171574741601944,0.10490211613178374,0.058543487930383664,0.04167788619950673,22476.7,1750.8,7924.0,38556.5
3330,858880260,0.08929,3.25671,25.964,0.0,0.019748496071651495,0.0002962274410747724,0.14387811720371246,0.10898599028587341,0.11899538123677866,0.07062940847531429,0.04027917041210618,22476.9,1750.8,7924.0,38671.1
3340,861459480,0.08955,3.25445,25.905,0.0,0.01974668611765428,0.0002962002917648142,0.11916732043027878,0.09725123643875122,0.10149659445491568,0.05115275546846965,0.03636417264662684,22476.9,1750.8,7924.0,38785.8
3350,864038700,0.08982,3.42058,30.587,0.0,0.019744869767253103,0.0002961730465087965,0.14063113927841187,0.11164694279432297,0.12473253375413951,0.05355193548957393,0.03765506226730885,22476.8,1750.8,7924.0,38900.4
3360,866617920,0.09009,3.3627,28.867,0.0,0.019743047021776237,0.00029614570532664354,0.12905269861221313,0.11180794984102249,0.1057618749566017,0.062327650801021824,0.0404347723537916,22475.8,1750.8,7924.0,39015.1
3370,869197140,0.09036,3.28694,26.761,0.0,0.019741217882556655,0.00029611826823834977,0.12680070102214813,0.11419890075922012,0.10377830708534515,0.06068792680289127,0.0407258591379116,22475.0,1750.8,7924.0,39129.7
3380,871776360,0.09063,3.20904,24.755,0.0,0.01973938235093199,0.00029609073526397985,0.1492849588394165,0.10094528645277023,0.1332232249359709,0.05508436228382641,0.03967898424597406,22478.6,1750.8,7924.0,39258.3
3390,874355580,0.09089,3.25454,25.908,0.0,0.01973754042824456,0.0002960631064236684,0.13408996164798737,0.09848085045814514,0.11233190387661268,0.06228325103397279,0.039081642579948,22474.3,1750.8,7924.0,39373.0
3400,876934800,0.09116,3.36154,28.834,0.0,0.019735692115841356,0.0002960353817376203,0.1292756348848343,0.11313696950674057,0.1073149936347623,0.06023885253431847,0.04047802954764137,22477.6,1750.8,7924.0,39487.7
3410,879514020,0.09143,3.29172,26.889,0.0,0.019733837415074035,0.0002960075612261105,0.16258734464645386,0.10940948128700256,0.14639492350082428,0.05858282812816513,0.04054458705933159,22476.7,1750.8,7924.0,39602.3
3420,882093240,0.0917,3.16563,23.704,0.0,0.019731976327298926,0.00029597964490948387,0.12446962296962738,0.09724371880292892,0.11134523767981137,0.04363216196583812,0.035163739962191715,22480.4,1750.8,7924.0,39717.0
3430,884672460,0.09197,3.30652,27.29,0.0,0.019730108853877038,0.0002959516328081555,0.1391633301973343,0.10735514760017395,0.1191284535163159,0.06096272354696786,0.03908439927848492,22479.2,1750.8,7924.0,39831.6
3440,887251680,0.09224,3.36864,29.039,0.0,0.019728234996174047,0.00029592352494261067,0.16200682520866394,0.10809439420700073,0.14459501409257441,0.06095023395341589,0.041193215019754356,22479.4,1750.8,7924.0,39946.3
3450,889830900,0.0925,3.22886,25.251,0.0,0.019726354755560283,0.00029589532133340423,0.1366513967514038,0.10049302130937576,0.11481922822942935,0.06221474467897606,0.04088850166955746,22479.2,1750.8,7924.0,40061.1
3460,892410120,0.09277,3.3115,27.426,0.0,0.019724468133410767,0.0002958670220011615,0.128371924161911,0.10044554620981216,0.10399992393896076,0.06317882358282349,0.041773964650099846,22477.1,1750.8,7924.0,40175.7
3470,894989340,0.09304,3.17356,23.892,0.0,0.01972257513110517,0.00029583862696657754,0.12711285054683685,0.09855877608060837,0.11225338650277229,0.04769709869576432,0.03651784512400051,22478.0,1750.8,7924.0,40290.4
3480,897568560,0.09331,3.21327,24.86,0.0,0.01972067575002784,0.00029581013625041755,0.14270199835300446,0.11018096655607224,0.1297333136117911,0.04751072594349434,0.03681008600090594,22482.3,1750.8,7924.0,40405.0
3490,900147780,0.09358,3.26166,26.093,0.0,0.019718769991567776,0.0002957815498735166,0.1543368101119995,0.10554306209087372,0.13678874346060568,0.0587905921553637,0.041436704001105405,22475.8,1750.8,7924.0,40519.7
3500,902727000,0.09384,3.31293,27.465,0.0,0.019716857857118655,0.0002957528678567798,0.14069855213165283,0.10485105216503143,0.12393834918054311,0.055146407692123485,0.03808432922717742,22477.9,1750.8,7924.0,40634.3
3510,905306220,0.09411,3.28257,26.644,0.0,0.01971493934807881,0.0002957240902211821,0.1429126262664795,0.09962768852710724,0.12595537293664535,0.056125184038778225,0.038334748684163096,22478.3,1750.8,7924.0,40762.7
3520,907885440,0.09438,3.34932,28.483,0.0,0.01971301446585123,0.0002956952169877684,0.15175683796405792,0.1031327024102211,0.13497952540535732,0.058166699500763745,0.03909925811324606,22482.0,1750.8,7924.0,40877.5
3530,910464660,0.09465,3.245,25.662,0.0,0.01971108321184358,0.0002956662481776537,0.14555580914020538,0.09936662018299103,0.12832523330691561,0.05815001040739158,0.03737880367016962,22479.1,1750.8,7924.0,40992.2
3540,913043880,0.09492,3.23892,25.506,0.0,0.01970914558746817,0.00029563718381202253,0.1289665848016739,0.11263956874608994,0.10658490186135192,0.05977250267683354,0.041706119442434346,22479.3,1750.8,7924.0,41106.8
3550,915623100,0.09518,3.23586,25.428,0.0,0.019707201594141976,0.0002956080239121296,0.12767362594604492,0.10404673963785172,0.10749317936735797,0.05720884206090534,0.038821674935064415,22480.3,1750.8,7924.0,41221.4
3560,918202320,0.09545,3.2556,25.935,0.0,0.019705251233286626,0.00029557876849929936,0.13859274983406067,0.10463601350784302,0.11629146616283227,0.0630966230023324,0.0421630700511939,22475.0,1750.8,7924.0,41336.1
3570,920781540,0.09572,3.22418,25.133,0.0,0.01970329450632841,0.0002955494175949261,0.15202264487743378,0.10421015322208405,0.1309040080866039,0.06570828171086983,0.04172983378666181,22479.4,1750.8,7924.0,41450.7
3580,923360760,0.09599,3.26354,26.142,0.0,0.019701331414698275,0.0002955199712204741,0.13641755282878876,0.1160193383693695,0.11645907788472129,0.059408973532119255,0.04010521891162941,22477.6,1750.8,7924.0,41565.5
3590,925939980,0.09626,3.2884,26.8,0.0,0.01969936195983182,0.0002954904293974773,0.11634451150894165,0.10244444757699966,0.09231361813609502,0.059951077345156215,0.0381537728179236,22475.0,1750.8,7924.0,41680.1
3600,928519200,0.09653,3.32871,27.902,0.0,0.01969738614316929,0.00029546079214753934,0.14426442980766296,0.10993093252182007,0.12368555552869312,0.0602527642769279,0.04428099006475749,22462.0,1750.8,7924.0,41794.9
3610,931098420,0.09679,3.33447,28.064,0.0,0.019695403966155597,0.00029543105949233394,0.133208230137825,0.10754938423633575,0.11419768192486154,0.057167642511523314,0.03853822415766501,22458.9,1750.8,7924.0,41909.6
3620,933677640,0.09706,3.16265,23.633,0.0,0.019693415430240287,0.00029540123145360426,0.17027311027050018,0.10887764394283295,0.15227830895980543,0.06475825953839348,0.04115906385894724,22456.2,1750.8,7924.0,42024.3
3630,936256860,0.09733,3.34358,28.32,0.0,0.019691420536877575,0.0002953713080531636,0.13616712391376495,0.10182181000709534,0.1174308959376648,0.058005841758087213,0.03808570309852069,22461.2,1750.8,7924.0,42152.8
3640,938836080,0.0976,3.25313,25.871,0.0,0.019689419287526308,0.0002953412893128946,0.1416502594947815,0.1206275150179863,0.11812877250840391,0.06644843994840717,0.041704784243768216,22456.9,1750.8,7924.0,42267.5
3650,941415300,0.09787,3.19101,24.313,0.0,0.019687411683649993,0.00029531117525474987,0.132770836353302,0.10555151104927063,0.11678787629968344,0.05100416103683316,0.03787017187930706,22462.6,1750.8,7924.0,42382.4
3660,943994520,0.09813,3.24158,25.574,0.0,0.019685397726716784,0.0002952809659007517,0.1367531418800354,0.10037960112094879,0.10538298383431918,0.07644715062920472,0.04253978016293792,22464.2,1750.8,7924.0,42497.2
3670,946573740,0.0984,3.20284,24.602,0.0,0.019683377418199463,0.0002952506612729919,0.1173899918794632,0.10516021400690079,0.09964438172127515,0.05022073225729832,0.037178385969821565,22466.2,1750.8,7924.0,42611.9
3680,949152960,0.09867,3.25094,25.815,0.0,0.019681350759575486,0.0002952202613936322,0.13027514517307281,0.11627247184515,0.10987421313497213,0.057595644139879366,0.040592012935111256,22467.6,1750.8,7924.0,42726.6
3690,951732180,0.09894,3.27783,26.518,0.0,0.019679317752326925,0.00029518976628490387,0.12294679880142212,0.10784151405096054,0.10523989372705463,0.05164145953767496,0.03757201881202286,22465.8,1750.8,7924.0,42841.3
3700,954311400,0.09921,3.30937,27.368,0.0,0.019677278397940517,0.00029515917596910775,0.11695344001054764,0.102231964468956,0.0983085287055765,0.050488169241087774,0.038667632796896556,22464.1,1750.8,7924.0,42956.0
3710,956890620,0.09947,3.25295,25.867,0.0,0.019675232697907625,0.0002951284904686143,0.1534755825996399,0.10380443930625916,0.13776023572112495,0.054146194708199424,0.04158647258065287,22461.7,1750.8,7924.0,43070.7
3720,959469840,0.09974,3.27917,26.554,0.0,0.01967318065372426,0.0002950977098058639,0.13690143823623657,0.12038365751504898,0.11797487992423272,0.05589190077810656,0.04184925155198701,22462.8,1750.8,7924.0,43185.6
3730,962049060,0.10001,3.22955,25.268,0.0,0.01967112226689107,0.000295066834003366,0.14056845009326935,0.11510159075260162,0.12179756127902844,0.05649443403765667,0.042541040006200646,22459.6,1750.8,7924.0,43300.3
3740,964628280,0.10028,3.47131,32.179,0.0,0.019669057538913345,0.00029503586308370013,0.15345355868339539,0.10038909316062927,0.13606813868485212,0.059110667438116105,0.04044714504545101,22463.7,1750.8,7924.0,43415.1
3750,967207500,0.10055,3.30821,27.336,0.0,0.019666986471301006,0.00029500479706951507,0.13912242650985718,0.10601348429918289,0.12187641979367361,0.0551744808183529,0.038913360465105074,22467.1,1750.8,7924.0,43529.8
3760,969786720,0.10082,3.2811,26.605,0.0,0.01966490906556861,0.0002949736359835291,0.14925330877304077,0.10371296107769012,0.13190948801426094,0.05737199015397991,0.040916467938823586,22469.0,1750.8,7924.0,43658.3
3770,972365940,0.10108,3.19291,24.359,0.0,0.019662825323235364,0.0002949423798485304,0.12278243154287338,0.09835939109325409,0.10622998503934522,0.050393473073967236,0.036000435151455144,22472.0,1750.8,7924.0,43773.0
3780,974945160,0.10135,3.24566,25.679,0.0,0.019660735245825085,0.00029491102868737623,0.13793671131134033,0.107193723320961,0.11912759100551008,0.05774293017529718,0.03934124574688704,22474.4,1750.8,7924.0,43887.7
3790,977524380,0.10162,3.20776,24.724,0.0,0.019658638834866245,0.00029487958252299366,0.14780782163143158,0.0991896390914917,0.1317755602269833,0.05444413571975417,0.040516866144324405,22472.7,1750.8,7924.0,44002.5
3800,980103600,0.10189,3.26993,26.309,0.0,0.019656536091891934,0.000294848041378379,0.4532608389854431,0.3193190097808838,0.43720593617233844,0.08862918965170243,0.08283265540362068,22474.3,1750.8,7924.0,44117.2
3810,982682820,0.10216,2.99602,20.006,0.0,0.01965442701843987,0.000294816405276598,0.13892550766468048,0.1010303795337677,0.12312085376149372,0.05156318950016832,0.039168785088635444,22471.6,1750.8,7924.0,44231.8
